id_event,short_title,type_event,popularity,performer_id,performer_name,listing_count,average_price,venue_id,venue_name,venue_city,venue_state,venue_country,venue_address,id_performer,name_merged,type_performer,taxonomy_id,taxonomy_name,genre_id,genre_name,id,name_venue,city,address,postal_code,country,capacity
6065301.0,GOOSEMAS - 2 Day Pass,concert,0.803,33660.0,Goose,1.0,162.0,251.0,Hampton Coliseum,Hampton,VA,US,1000 Coliseum Drive,,,,,,,,251.0,Hampton Coliseum,Hampton,1000 Coliseum Drive,23666,US,13800.0
6065311.0,GOOSEMAS - Saturday,concert,0.786,33660.0,Goose,16.0,126.0,251.0,Hampton Coliseum,Hampton,VA,US,1000 Coliseum Drive,,,,,,,,251.0,Hampton Coliseum,Hampton,1000 Coliseum Drive,23666,US,13800.0
6271867.0,Chris Ruggiero,concert,0.665,801425.0,Chris Ruggiero,2.0,226.0,2246.0,Sellersville Theater 1894,Sellersville,PA,US,24 West Temple Avenue,,,,,,,,,,,,,,
6230898.0,Mary Fahl,concert,0.63,34644.0,Mary Fahl,1.0,301.0,2246.0,Sellersville Theater 1894,Sellersville,PA,US,24 West Temple Avenue,,,,,,,,,,,,,,
6233518.0,"Better Lovers & Friends with The Callous Daoboys, Bad Blood, and more",concert,0.709,803113.0,Better Lovers,2.0,52.0,55589.0,Buffalo Iron Works,Buffalo,NY,US,49 Illinois Street,,,,,,,,,,,,,,
6111665.0,Brujeria,concert,0.688,11116.0,Brujeria,2.0,56.0,285732.0,The Usual Place,Dumfries,,UK,,,,,,,,,,,,,,,
6111599.0,Brujeria,concert,0.63,11116.0,Brujeria,3.0,73.0,720.0,The Glass House,Pomona,CA,US,200 W. Second St,,,,,,,,,,,,,,
6157285.0,Trans-Siberian Orchestra,concert,0.821,1938.0,Trans-Siberian Orchestra,17.0,92.0,112.0,Spectrum Center,Charlotte,NC,US,333 East Trade Street,1938.0,Trans-Siberian Orchestra,band,2000000.0,concerts,456.0,Rock,,,,,,,
6157290.0,Trans-Siberian Orchestra,concert,0.806,1938.0,Trans-Siberian Orchestra,330.0,178.0,112.0,Spectrum Center,Charlotte,NC,US,333 East Trade Street,1938.0,Trans-Siberian Orchestra,band,2000000.0,concerts,456.0,Rock,,,,,,,
6157287.0,Trans-Siberian Orchestra,concert,0.842,1938.0,Trans-Siberian Orchestra,35.0,108.0,185.0,Frost Bank Center,San Antonio,TX,US,1 AT&T Center Parkway,1938.0,Trans-Siberian Orchestra,band,2000000.0,concerts,456.0,Rock,185.0,Frost Bank Center,San Antonio,1 AT&T Center Parkway,78219,US,18797.0
6157293.0,Trans-Siberian Orchestra,concert,0.829,1938.0,Trans-Siberian Orchestra,297.0,155.0,185.0,Frost Bank Center,San Antonio,TX,US,1 AT&T Center Parkway,1938.0,Trans-Siberian Orchestra,band,2000000.0,concerts,456.0,Rock,185.0,Frost Bank Center,San Antonio,1 AT&T Center Parkway,78219,US,18797.0
6157295.0,Trans-Siberian Orchestra,concert,0.819,1938.0,Trans-Siberian Orchestra,447.0,201.0,110.0,Gas South Arena,Duluth,GA,US,6400 Sugarloaf Parkway,1938.0,Trans-Siberian Orchestra,band,2000000.0,concerts,456.0,Rock,,,,,,,
6157299.0,Trans-Siberian Orchestra,concert,0.81,1938.0,Trans-Siberian Orchestra,516.0,189.0,110.0,Gas South Arena,Duluth,GA,US,6400 Sugarloaf Parkway,1938.0,Trans-Siberian Orchestra,band,2000000.0,concerts,456.0,Rock,,,,,,,
6156741.0,Trans-Siberian Orchestra,concert,0.852,1938.0,Trans-Siberian Orchestra,71.0,195.0,129.0,Toyota Center,Houston,TX,US,1510 Polk Street,1938.0,Trans-Siberian Orchestra,band,2000000.0,concerts,456.0,Rock,129.0,Toyota Center,Houston,1510 Polk Street,77002,US,19300.0
6156743.0,Trans-Siberian Orchestra,concert,0.81,1938.0,Trans-Siberian Orchestra,69.0,1138.0,129.0,Toyota Center,Houston,TX,US,1510 Polk Street,1938.0,Trans-Siberian Orchestra,band,2000000.0,concerts,456.0,Rock,129.0,Toyota Center,Houston,1510 Polk Street,77002,US,19300.0
6245001.0,Carbon Leaf (21+),concert,0.674,407.0,Carbon Leaf,16.0,93.0,995.0,Rams Head On Stage - Annapolis,Annapolis,MD,US,33 West Street,,,,,,,,,,,,,,
6244996.0,Carbon Leaf,concert,0.655,407.0,Carbon Leaf,29.0,100.0,995.0,Rams Head On Stage - Annapolis,Annapolis,MD,US,33 West Street,,,,,,,,,,,,,,
6299760.0,Emily King (21+),concert,0.655,28435.0,Emily King,4.0,118.0,995.0,Rams Head On Stage - Annapolis,Annapolis,MD,US,33 West Street,,,,,,,,,,,,,,
6205249.0,grandson,concert,0.696,646539.0,grandson,16.0,151.0,97.0,Commonwealth Stadium - Edmonton,Edmonton,AB,Canada,11000 Stadium Road,,,,,,,,,,,,,,
6108095.0,Christmas Burns Red,concert,0.713,235.0,August Burns Red,1.0,165.0,66482.0,Freedom Hall,Lancaster,PA,US,,,,,,,,,,,,,,,
5998870.0,Daniel O'Donnell,concert,0.7,538.0,Daniel O'Donnell,22.0,63.0,3356.0,NYCB Theatre at Westbury,Westbury,NY,US,960 Brush Hollow Rd.,,,,,,,,3356.0,NYCB Theatre at Westbury,Westbury,960 Brush Hollow Rd.,11590,US,2870.0
6054969.0,Daniel O'Donnell,concert,0.642,538.0,Daniel O'Donnell,124.0,104.0,519124.0,Lillian S. Wells Hall at The Parker,Ft Lauderdale,FL,US,707 NE 8th Street,,,,,,,,,,,,,,
6236073.0,"Rachel Bloom: Death, Let Me Do My Show",concert,0.708,162726.0,Rachel Bloom,1.0,123.0,2964.0,Orpheum Theatre - NY,New York,NY,US,126 Second Ave,,,,,,,,2964.0,Orpheum Theatre - NY,New York,126 Second Ave,10003,US,347.0
6236072.0,"Rachel Bloom: Death, Let Me Do My Show",concert,0.677,162726.0,Rachel Bloom,14.0,223.0,2964.0,Orpheum Theatre - NY,New York,NY,US,126 Second Ave,,,,,,,,2964.0,Orpheum Theatre - NY,New York,126 Second Ave,10003,US,347.0
6236071.0,"Rachel Bloom: Death, Let Me Do My Show",concert,0.674,162726.0,Rachel Bloom,11.0,209.0,2964.0,Orpheum Theatre - NY,New York,NY,US,126 Second Ave,,,,,,,,2964.0,Orpheum Theatre - NY,New York,126 Second Ave,10003,US,347.0
6036335.0,Darlingside,concert,0.653,56321.0,Darlingside,1.0,64.0,11280.0,The Sinclair,Cambridge,MA,US,52 Church Street,,,,,,,,11280.0,The Sinclair,Cambridge,52 Church Street,02138,US,525.0
6285365.0,Odie Leigh,concert,0.647,802221.0,Odie Leigh,2.0,133.0,11280.0,The Sinclair,Cambridge,MA,US,52 Church Street,,,,,,,,11280.0,The Sinclair,Cambridge,52 Church Street,02138,US,525.0
6253321.0,Exmortus,concert,0.672,32490.0,Exmortus,1.0,49.0,3809.0,Dingbatz,Clifton,NJ,US,620 Van Houten Avenue,,,,,,,,,,,,,,
6165593.0,Boys Of Fall,concert,0.627,78232.0,Boys Of Fall,2.0,95.0,429077.0,The Shelter - Detroit,Detroit,MI,US,431 E Congress St,,,,,,,,,,,,,,
6277728.0,G-Eazy,concert,0.729,26443.0,G-Eazy,3.0,92.0,521790.0,St. Pete Pier,Saint Petersburg,,Russian Federation,800 Second Avenue N.E.,,,,,,,,,,,,,,
6248360.0,Bergy Seltzer,concert,0.665,674486.0,Bergy Seltzer,3.0,55.0,327.0,Mercury Lounge,New York,NY,US,217 East Houston Street,,,,,,,,327.0,Mercury Lounge,New York,217 East Houston Street,10002,US,250.0
6168549.0,The Red Party (21+),concert,0.648,748138.0,The Red Party,2.0,77.0,327.0,Mercury Lounge,New York,NY,US,217 East Houston Street,,,,,,,,327.0,Mercury Lounge,New York,217 East Houston Street,10002,US,250.0
6236957.0,The Silks (21+),concert,0.645,25440.0,The Silks,6.0,67.0,327.0,Mercury Lounge,New York,NY,US,217 East Houston Street,,,,,,,,327.0,Mercury Lounge,New York,217 East Houston Street,10002,US,250.0
6262942.0,Savannah Cristina (16+),concert,0.643,724398.0,Savannah Cristina,1.0,85.0,327.0,Mercury Lounge,New York,NY,US,217 East Houston Street,,,,,,,,327.0,Mercury Lounge,New York,217 East Houston Street,10002,US,250.0
6220195.0,Debbii Dawson,concert,0.629,806930.0,Debbii Dawson,4.0,49.0,327.0,Mercury Lounge,New York,NY,US,217 East Houston Street,,,,,,,,327.0,Mercury Lounge,New York,217 East Houston Street,10002,US,250.0
6262943.0,Leah Tash,concert,0.621,807511.0,Leah Tash,2.0,44.0,327.0,Mercury Lounge,New York,NY,US,217 East Houston Street,,,,,,,,327.0,Mercury Lounge,New York,217 East Houston Street,10002,US,250.0
6140326.0,Real Friends with Knuckle Puck,concert,0.709,35046.0,Real Friends,2.0,100.0,519.0,Irving Plaza,New York,NY,US,17 Irving Place,,,,,,,,519.0,Irving Plaza,New York,17 Irving Place,10003,US,1000.0
6298276.0,Ultimate Rap League,concert,0.657,145763.0,Ultimate Rap League,1.0,140.0,519.0,Irving Plaza,New York,NY,US,17 Irving Place,,,,,,,,519.0,Irving Plaza,New York,17 Irving Place,10003,US,1000.0
6132780.0,Real Friends,concert,0.685,35046.0,Real Friends,17.0,157.0,484264.0,Big Night Live,Boston,MA,US,110 Causeway St,,,,,,,,,,,,,,
6245695.0,Audien (21+),concert,0.669,91100.0,Audien,10.0,122.0,484264.0,Big Night Live,Boston,MA,US,110 Causeway St,,,,,,,,,,,,,,
6239202.0,That Girl Lay Lay,concert,0.731,780317.0,That Girl Lay Lay,43.0,104.0,1201.0,West Herr Auditorium Theatre at West Herr Performing Arts Center,Rochester,NY,US,885 East Main Street,,,,,,,,1201.0,West Herr Auditorium Theatre at West Herr Performing Arts Center,Rochester,885 East Main Street,14605,US,2421.0
6253042.0,The Sleeping,concert,0.651,6965.0,The Sleeping,5.0,87.0,8257.0,Warsaw,Brooklyn,NY,US,261 Driggs Ave,,,,,,,,8257.0,Warsaw,Brooklyn,261 Driggs Ave,11222,US,1000.0
6156319.0,Sawyer Brown,concert,0.692,1596.0,Sawyer Brown,2.0,101.0,515588.0,Blue Gate Performing Arts Center,Shipshewana,IN,US,760 South Van Buren Street,,,,,,,,,,,,,,
6142497.0,Jon McLaughlin,concert,0.667,991.0,Jon McLaughlin,1.0,127.0,521273.0,City Winery - St. Louis,St. Louis,MO,US,"3730 Foundry Way, Suite 158",,,,,,,,,,,,,,
6142496.0,Jon McLaughlin,concert,0.635,991.0,Jon McLaughlin,1.0,127.0,521273.0,City Winery - St. Louis,St. Louis,MO,US,"3730 Foundry Way, Suite 158",,,,,,,,,,,,,,
6173235.0,Jim Brickman,concert,0.641,951.0,Jim Brickman,1.0,220.0,521273.0,City Winery - St. Louis,St. Louis,MO,US,"3730 Foundry Way, Suite 158",,,,,,,,,,,,,,
6141785.0,Jon McLaughlin,concert,0.644,991.0,Jon McLaughlin,2.0,151.0,9520.0,City Winery - Chicago,Chicago,IL,US,1200 West Randolph Street,,,,,,,,,,,,,,
6141786.0,Jon McLaughlin,concert,0.626,991.0,Jon McLaughlin,2.0,152.0,9520.0,City Winery - Chicago,Chicago,IL,US,1200 West Randolph Street,,,,,,,,,,,,,,
6246794.0,Southside Johnny & The Asbury Jukes,concert,0.64,1665.0,Southside Johnny & The Asbury Jukes,2.0,206.0,9520.0,City Winery - Chicago,Chicago,IL,US,1200 West Randolph Street,,,,,,,,,,,,,,
6172571.0,Labamba's Big Band,concert,0.679,795336.0,Labamba's Big Band,4.0,107.0,334.0,The Stone Pony,Asbury Park,NJ,US,913 Ocean Ave,,,,,,,,,,,,,,
6296804.0,all i want for christmas,concert,0.681,384216.0,all i want for christmas,9.0,87.0,3574.0,Fredericton Playhouse,Fredericton,NB,Canada,686 Queen Street,,,,,,,,,,,,,,
6286728.0,San Francisco Gay Men's Chorus,concert,0.653,142825.0,San Francisco Gay Men's Chorus,6.0,101.0,479991.0,Sydney Goldstein Theater,San Francisco,CA,US,275 Hayes Street,,,,,,,,,,,,,,
6286726.0,San Francisco Gay Men's Chorus,concert,0.637,142825.0,San Francisco Gay Men's Chorus,4.0,122.0,479991.0,Sydney Goldstein Theater,San Francisco,CA,US,275 Hayes Street,,,,,,,,,,,,,,
6054928.0,Illiterate Light with Easy Honey,concert,0.663,430695.0,Illiterate Light,1.0,54.0,521187.0,The Atlantis,Washington,DC,US,2047 9th St NW,,,,,,,,,,,,,,
6124195.0,The Flatliners with A Wilhelm Scream,concert,0.661,15330.0,The Flatliners,30.0,80.0,6378.0,Danforth Music Hall,Toronto,ON,Canada,147 Danforth Ave,,,,,,,,6378.0,Danforth Music Hall,Toronto,147 Danforth Ave,M4K 1N2,Canada,1500.0
6124195.0,The Flatliners with A Wilhelm Scream,concert,0.661,15330.0,The Flatliners,30.0,80.0,6378.0,Danforth Music Hall,Toronto,ON,Canada,147 Danforth Ave,,,,,,,,6378.0,Danforth Music Hall,Toronto,147 Danforth Ave,M4K 1N2,Canada,1500.0
6119112.0,Dark Star Orchestra,concert,0.746,542.0,Dark Star Orchestra,9.0,94.0,239.0,St. Augustine Amphitheatre,Saint Augustine,FL,US,1340 S A1A,,,,,,,,239.0,St. Augustine Amphitheatre,Saint Augustine,1340 S A1A,32084,US,3493.0
6218381.0,Dark Star Orchestra,concert,0.686,542.0,Dark Star Orchestra,13.0,111.0,842.0,Jannus Live,Saint Petersburg,FL,US,200 1st Avenue North,,,,,,,,842.0,Jannus Live,Saint Petersburg,200 1st Avenue North,33701,US,850.0
6296765.0,Action Bronson,concert,0.731,17082.0,Action Bronson,2.0,112.0,842.0,Jannus Live,Saint Petersburg,FL,US,200 1st Avenue North,,,,,,,,842.0,Jannus Live,Saint Petersburg,200 1st Avenue North,33701,US,850.0
6039883.0,Tre Twitty,concert,0.667,701723.0,Tre Twitty,1.0,113.0,63542.0,The Beacon Theatre Hopewell,Hopewell,VA,US,401 N. Main St,,,,,,,,,,,,,,
5926210.0,The Carolina Opry,concert,0.702,58455.0,The Carolina Opry,26.0,117.0,9730.0,The Carolina Opry,Myrtle Beach,SC,US,8901 N Kings Hwy,,,,,,,,,,,,,,
5926209.0,The Carolina Opry,concert,0.665,58455.0,The Carolina Opry,38.0,122.0,9730.0,The Carolina Opry,Myrtle Beach,SC,US,8901 N Kings Hwy,,,,,,,,,,,,,,
6229522.0,bar italia,concert,0.649,802684.0,bar italia,2.0,40.0,13646.0,The Loving Touch - Ferndale,Ferndale,MI,US,22634 Woodward Ave,,,,,,,,,,,,,,
6174501.0,Darren Criss,concert,0.704,10412.0,Darren Criss,17.0,132.0,2502.0,Elgin and Winter Garden Theatre Centre,Toronto,ON,Canada,189 Yonge St.,,,,,,,,2502.0,Elgin and Winter Garden Theatre Centre,Toronto,189 Yonge St.,M5B 1M4,Canada,1561.0
6097393.0,A Very Darren Crissmas,concert,0.676,10412.0,Darren Criss,126.0,115.0,2917.0,Fisher Theatre,Detroit,MI,US,3011 West Grand Boulevard,,,,,,,,,,,,,,
6276092.0,Darren Criss,concert,0.67,10412.0,Darren Criss,10.0,179.0,5505.0,Athenaeum Theatre - IL,Chicago,IL,US,2936 N Southport Ave,,,,,,,,,,,,,,
6244166.0,Jason Crabb,concert,0.588,19588.0,Jason Crabb,2.0,55.0,5850.0,Stewart Theatre,Raleigh,NC,US,2610 Cates Avenue,,,,,,,,,,,,,,
6098174.0,Fit For An Autopsy and Exodus (18+),concert,0.695,19603.0,Fit For An Autopsy,3.0,78.0,1773.0,Mulcahy's Pub and Concert Hall,Wantagh,NY,US,3232 Railroad Avenue,,,,,,,,,,,,,,
6098206.0,Fit For An Autopsy and Exodus,concert,0.663,19603.0,Fit For An Autopsy,4.0,87.0,515797.0,Preserving Underground,New Kensington,PA,US,1101 5th Ave,,,,,,,,,,,,,,
6143184.0,Oso Oso,concert,0.66,428724.0,Oso Oso,1.0,79.0,451145.0,Rec Room - Buffalo,Buffalo,NY,US,79 W Chippewa,,,,,,,,,,,,,,
6143184.0,Oso Oso,concert,0.66,428724.0,Oso Oso,1.0,79.0,451145.0,Rec Room - Buffalo,Buffalo,NY,US,79 W Chippewa,,,,,,,,,,,,,,
6199195.0,Audacy Deck The Hall Ball starring Jelly Roll,concert,0.846,575.0,Deck The Hall Ball,45.0,190.0,952.0,Agganis Arena,Boston,MA,US,925 Commonwealth Ave.,,,,,,,,,,,,,,
6199195.0,Audacy Deck The Hall Ball starring Jelly Roll,concert,0.846,575.0,Deck The Hall Ball,45.0,190.0,952.0,Agganis Arena,Boston,MA,US,925 Commonwealth Ave.,,,,,,,,,,,,,,
6105201.0,Jonas Brothers with Lawrence,concert,0.893,82.0,Jonas Brothers,49.0,547.0,7546.0,Barclays Center,Brooklyn,NY,US,620 Atlantic Avenue,82.0,Jonas Brothers,band,2000000.0,concerts,452.0,Pop,,,,,,,
6244868.0,Christmas Jam with Warren Haynes,concert,0.744,800285.0,Christmas Jam,104.0,119.0,1486.0,Harrah's Cherokee Center - Asheville,Asheville,NC,US,87 Haywood Street,,,,,,,,1486.0,Harrah's Cherokee Center - Asheville,Asheville,87 Haywood Street,28801,US,7654.0
6244868.0,Christmas Jam with Warren Haynes,concert,0.744,800285.0,Christmas Jam,104.0,119.0,1486.0,Harrah's Cherokee Center - Asheville,Asheville,NC,US,87 Haywood Street,,,,,,,,1486.0,Harrah's Cherokee Center - Asheville,Asheville,87 Haywood Street,28801,US,7654.0
6272752.0,Chris Young,concert,0.697,4281.0,Chris Young,5.0,57.0,472828.0,Piedmont Hall,Greensboro,NC,US,2411 West Gate City Boulevard,,,,,,,,,,,,,,
6035149.0,New Orleans Jazz Orchestra,concert,0.681,78800.0,New Orleans Jazz Orchestra,6.0,131.0,519488.0,Jimmys Jazz and Blues Club,Portsmouth,NH,US,135 Congress Street,,,,,,,,,,,,,,
6035151.0,New Orleans Jazz Orchestra,concert,0.665,78800.0,New Orleans Jazz Orchestra,29.0,92.0,519488.0,Jimmys Jazz and Blues Club,Portsmouth,NH,US,135 Congress Street,,,,,,,,,,,,,,
6178032.0,Nick Moss Band,concert,0.638,22430.0,Nick Moss Band,52.0,92.0,519488.0,Jimmys Jazz and Blues Club,Portsmouth,NH,US,135 Congress Street,,,,,,,,,,,,,,
6186785.0,Marky Ramone (16+),concert,0.676,1194.0,Marky Ramone,7.0,260.0,747.0,Gramercy Theatre,New York,NY,US,127 East 23rd Street,,,,,,,,747.0,Gramercy Theatre,New York,127 East 23rd Street,10010,US,499.0
5981127.0,Neffex,concert,0.692,677939.0,Neffex,11.0,45.0,6490.0,The Masquerade - Purgatory,Atlanta,GA,US,50 Lower Alabama Street,,,,,,,,,,,,,,
6229753.0,Ella Vos,concert,0.601,625559.0,Ella Vos,6.0,49.0,6490.0,The Masquerade - Purgatory,Atlanta,GA,US,50 Lower Alabama Street,,,,,,,,,,,,,,
6063933.0,Neffex,concert,0.666,677939.0,Neffex,4.0,41.0,449521.0,Ruins,Dallas,TX,US,2653 Commerce Street,,,,,,,,,,,,,,
5919204.0,The Bouncing Souls with The Pietasters (18+),concert,0.671,354.0,The Bouncing Souls,6.0,78.0,346514.0,The Underground - Charlotte,Charlotte,NC,US,820 Hamilton St,,,,,,,,346514.0,The Underground - Charlotte,Charlotte,820 Hamilton St,28206,US,750.0
6178391.0,Hunter Hayes,concert,0.651,11264.0,Hunter Hayes,11.0,124.0,346514.0,The Underground - Charlotte,Charlotte,NC,US,820 Hamilton St,,,,,,,,346514.0,The Underground - Charlotte,Charlotte,820 Hamilton St,28206,US,750.0
5919188.0,The Bouncing Souls with Catbite (18+),concert,0.644,354.0,The Bouncing Souls,11.0,69.0,515120.0,Brooklyn Bowl Nashville,Nashville,TN,US,900 3rd Avenue North,,,,,,,,,,,,,,
6132680.0,49 Winchester with Carter Faith,concert,0.691,692985.0,49 Winchester,12.0,73.0,515120.0,Brooklyn Bowl Nashville,Nashville,TN,US,900 3rd Avenue North,692985.0,49 Winchester,band,2000000.0,concerts,450.0,Country,,,,,,,
6197572.0,Larry Gatlin & The Gatlin Brothers,concert,0.644,174084.0,Larry Gatlin & The Gatlin Brothers,3.0,90.0,15654.0,New Barn Theatre,Renfro Valley,KY,US,2380 Richmond Street,,,,,,,,,,,,,,
6054419.0,Home Free (18+),concert,0.744,75262.0,Home Free,59.0,87.0,2922.0,Treasure Island Resort and Casino,Welch,MN,US,5734 Sturgeon Lake Road,,,,,,,,,,,,,,
6156117.0,Home Free,concert,0.67,75262.0,Home Free,10.0,91.0,1831.0,Crystal Grand Music Theatre,Wisconsin Dells,WI,US,430 W Munroe Ave,,,,,,,,1831.0,Crystal Grand Music Theatre,Wisconsin Dells,430 W Munroe Ave,53965,US,2000.0
6256729.0,Sara Evans,concert,0.681,1586.0,Sara Evans,31.0,48.0,1831.0,Crystal Grand Music Theatre,Wisconsin Dells,WI,US,430 W Munroe Ave,,,,,,,,1831.0,Crystal Grand Music Theatre,Wisconsin Dells,430 W Munroe Ave,53965,US,2000.0
6060628.0,Pat McGann (18+),concert,0.691,26540.0,Pat McGann,37.0,100.0,204.0,Royal Oak Music Theatre,Royal Oak,MI,US,318 West 4th St.,,,,,,,,204.0,Royal Oak Music Theatre,Royal Oak,318 West 4th St.,48067,US,2000.0
6092998.0,Here We Are,concert,0.687,164833.0,Here We Are,8.0,127.0,464928.0,The Theater at The Shed,New York,NY,US,545 West 30th Street,,,,,,,,,,,,,,
6093000.0,Here We Are,concert,0.698,164833.0,Here We Are,7.0,112.0,464928.0,The Theater at The Shed,New York,NY,US,545 West 30th Street,,,,,,,,,,,,,,
6119486.0,Dirty Honey,concert,0.73,310639.0,Dirty Honey,12.0,162.0,360.0,House Of Blues - Cleveland,Cleveland,OH,US,308 Euclid Ave,,,,,,,,360.0,House Of Blues - Cleveland,Cleveland,308 Euclid Ave,44114,US,1200.0
6119490.0,Dirty Honey,concert,0.652,310639.0,Dirty Honey,12.0,117.0,16015.0,The Bluestone,Columbus,OH,US,583 East Broad Street,,,,,,,,,,,,,,
6276991.0,Ben Nichols,concert,0.658,25545.0,Ben Nichols,2.0,66.0,3319.0,The Orpheum - Tampa,Tampa,FL,US,1915 East 7th Avenue,,,,,,,,,,,,,,
6144151.0,Pentatonix,concert,0.825,20599.0,Pentatonix,42.0,202.0,90.0,John Paul Jones Arena,Charlottesville,VA,US,295 Massie Rd.,,,,,,,,90.0,John Paul Jones Arena,Charlottesville,295 Massie Rd.,22903,US,14593.0
6144118.0,Pentatonix,concert,0.795,20599.0,Pentatonix,374.0,239.0,111.0,Bon Secours Wellness Arena,Greenville,SC,US,650 North Academy Street,,,,,,,,,,,,,,
5978436.0,Lauren Daigle,concert,0.818,334137.0,Lauren Daigle,300.0,191.0,111.0,Bon Secours Wellness Arena,Greenville,SC,US,650 North Academy Street,334137.0,Lauren Daigle,band,2000000.0,concerts,457.0,Alternative,,,,,,,
6222970.0,bp Renegades Steel Orchestra,concert,0.677,747180.0,bp Renegades Steel Orchestra,130.0,170.0,78365.0,Entertainment & Sports Arena,Washington,DC,US,1100 Oak Drive SE,,,,,,,,78365.0,Entertainment & Sports Arena,Washington,1100 Oak Drive SE,20032,US,5000.0
6026445.0,Holiday Doo Wop starring The Duprees with Gary U.S. Bonds,concert,0.68,58743.0,Holiday Doo Wop,242.0,154.0,438.0,Bergen Performing Arts Center,Englewood,NJ,US,30 North Van Brunt Street,,,,,,,,438.0,Bergen Performing Arts Center,Englewood,30 North Van Brunt Street,07631,US,1367.0
6026441.0,The Temptations,concert,0.727,1752.0,The Temptations,77.0,124.0,438.0,Bergen Performing Arts Center,Englewood,NJ,US,30 North Van Brunt Street,,,,,,,,438.0,Bergen Performing Arts Center,Englewood,30 North Van Brunt Street,07631,US,1367.0
6026446.0,MacCabeats,concert,0.671,20182.0,MacCabeats,111.0,84.0,438.0,Bergen Performing Arts Center,Englewood,NJ,US,30 North Van Brunt Street,,,,,,,,438.0,Bergen Performing Arts Center,Englewood,30 North Van Brunt Street,07631,US,1367.0
6177658.0,Merry Country Christmas,concert,0.682,773028.0,Merry Country Christmas,4.0,109.0,1912.0,Lorain Palace Theatre,Lorain,OH,US,617 Broadway Avenue,,,,,,,,,,,,,,
6270066.0,Merry Country Christmas,concert,0.645,773028.0,Merry Country Christmas,8.0,84.0,232314.0,Wayne Theatre,Waynesboro,VA,US,521 West Main Street,,,,,,,,,,,,,,
6270065.0,Merry Country Christmas,concert,0.642,773028.0,Merry Country Christmas,6.0,90.0,232314.0,Wayne Theatre,Waynesboro,VA,US,521 West Main Street,,,,,,,,,,,,,,
6286693.0,We The Kingdom,concert,0.726,799040.0,We The Kingdom,2.0,90.0,520579.0,Palmetto Pointe Church,Myrtle Beach,SC,US,2901 Fantasy Way,,,,,,,,,,,,,,
6244579.0,J. Holiday,concert,0.686,895.0,J. Holiday,4.0,178.0,689.0,Keswick Theatre,Glenside,PA,US,291 N Keswick Ave.,,,,,,,,689.0,Keswick Theatre,Glenside,291 N Keswick Ave.,19038,US,1300.0
6111228.0,Ashley McBryde with Bella White,concert,0.728,436785.0,Ashley McBryde,38.0,86.0,689.0,Keswick Theatre,Glenside,PA,US,291 N Keswick Ave.,436785.0,Ashley McBryde,band,2000000.0,concerts,450.0,Country,689.0,Keswick Theatre,Glenside,291 N Keswick Ave.,19038,US,1300.0
6307397.0,Sean Paul (21+),concert,0.771,2609.0,Sean Paul,1.0,129.0,887.0,Water Street Music Hall,Rochester,NY,US,204 North Water Street,2609.0,Sean Paul,band,2000000.0,concerts,452.0,Pop,,,,,,,
6268037.0,Circoloco,concert,0.735,102696.0,Circoloco,2.0,614.0,519796.0,Factory Town,Miami,FL,US,4800 Northwest 37th Avenue,,,,,,,,,,,,,,
6268070.0,John Summit,concert,0.72,783794.0,John Summit,10.0,263.0,519796.0,Factory Town,Miami,FL,US,4800 Northwest 37th Avenue,783794.0,John Summit,band,2000000.0,concerts,477.0,Electronic,,,,,,,
6130323.0,The Glorious Sons,concert,0.698,110363.0,The Glorious Sons,39.0,94.0,677.0,Scotiabank Centre,Halifax,NS,Canada,1800 Argyle Street,,,,,,,,,,,,,,
6132219.0,Tiny Moving Parts with Worlds Greatest Dad (18+),concert,0.654,270685.0,Tiny Moving Parts,6.0,146.0,519674.0,Brooklyn Made,Brooklyn,NY,US,240 Bedford Avenue,,,,,,,,,,,,,,
6087347.0,Meshuggah with In Flames and Whitechapel,concert,0.799,1232.0,Meshuggah,26.0,108.0,520094.0,MGM Music Hall at Fenway,Boston,MA,US,4 Lansdowne Street,,,,,,,,,,,,,,
6087349.0,Meshuggah with In Flames and Whitechapel,concert,0.754,1232.0,Meshuggah,34.0,282.0,734.0,The Wellmont Theater,Montclair,NJ,US,5 Seymour Street,,,,,,,,,,,,,,
6065677.0,Tab Benoit,concert,0.714,10629.0,Tab Benoit,27.0,90.0,734.0,The Wellmont Theater,Montclair,NJ,US,5 Seymour Street,,,,,,,,,,,,,,
6230461.0,Straight No Chaser,concert,0.713,1703.0,Straight No Chaser,1.0,134.0,685.0,State Theatre,Easton,PA,US,453 Northampton Street,,,,,,,,,,,,,,
6099426.0,Straight No Chaser,concert,0.711,1703.0,Straight No Chaser,142.0,128.0,735.0,Hershey Theatre,Hershey,PA,US,15 E Caracas Ave,,,,,,,,735.0,Hershey Theatre,Hershey,15 E Caracas Ave,17033,US,300.0
6296495.0,Washington Bach Consort,concert,0.678,709458.0,Washington Bach Consort,10.0,138.0,684.0,Music Center at Strathmore,North Bethesda,MD,US,5301 Tuckerman Lane,,,,,,,,684.0,Music Center at Strathmore,North Bethesda,5301 Tuckerman Lane,20852,US,2009.0
6256172.0,Andy Kim,concert,0.625,4614.0,Andy Kim,1.0,74.0,6101.0,Beanfield Theatre,Montreal,QC,Canada,2490 Rue Notre,,,,,,,,6101.0,Beanfield Theatre,Montreal,2490 Rue Notre,H3J 1N5,Canada,589.0
